Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,False,9,87,9,0.0025277137756347656,57,5,"['Walk(cutlets)', 'LeftGrab(cutlets)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Cut(cutlets)']",133
IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'PlugIn']",['fridge'],False,False,3,3,3,0.0005304813385009766,23,2,"['Walk(fridge)', 'PlugIn(fridge)']",32
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_fridge', 'PlugIn_fridge']","['Walk', 'SwitchOn']",['faucet'],False,False,3,3,3,0.00049591064453125,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",32
IsClean_mouse,"['Walk_rag', 'LeftGrab_rag', 'Walk_mouse', 'Wipe_mouse']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'mouse']",False,False,5,6,5,0.0007474422454833984,52,4,"['Walk(rag)', 'LeftGrab(rag)', 'Walk(mouse)', 'Wipe(mouse)']",64
IsNear_self_plate,['Walk_plate'],"['Walk_mouse', 'RightGrab_mouse', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_mouse']",['Walk'],['plate'],False,False,2,2,2,0.0001704692840576172,15,1,['Walk(plate)'],11
IsNear_self_cutlets,['Walk_cutlets'],['Walk_plate'],['Walk'],['cutlets'],False,False,2,2,2,0.00016307830810546875,15,1,['Walk(cutlets)'],11
IsOn_plate_kitchentable,"['Walk_plate', 'LeftGrab_plate', 'Walk_kitchentable', 'LeftPut_plate_kitchentable']",['Walk_cutlets'],"['Walk', 'LeftGrab', 'LeftPut']","['plate', 'kitchentable']",False,False,5,6,5,0.0007290840148925781,52,4,"['Walk(plate)', 'LeftGrab(plate)', 'Walk(kitchentable)', 'LeftPut(plate,kitchentable)']",64
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchentable', 'RightPut_plate_kitchentable']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,False,9,87,9,0.0025320053100585938,57,5,"['Walk(cutlets)', 'LeftGrab(cutlets)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Cut(cutlets)']",133
IsClean_cutlets,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['cutlets', 'faucet']",False,False,9,87,9,0.0031266212463378906,52,5,"['Walk(cutlets)', 'RightGrab(cutlets)', 'Walk(faucet)', 'SwitchOn(faucet)', 'Wash(cutlets)']",104
IsPlugged_mouse,"['Walk_mouse', 'PlugIn_mouse']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_sink', 'Wash_cutlets']","['Walk', 'PlugIn']",['mouse'],False,False,3,3,3,0.0004508495330810547,23,2,"['Walk(mouse)', 'PlugIn(mouse)']",32
