Goal,Optimal_Actions,LLM_Optimal_Actions,Vital_Action_Predicates,Vital_Objects,Time_Limit_Exceeded,Error,Tree_Expanded_Number,Traversed_Number,Exploration_Number,Planning_Time_Total,Current_Cost,Action_Number,Recorded_Action_List,Tick_Time
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.0003631114959716797,0,0,[],3
IsNear_self_rag,['Walk_rag'],['Walk_rag'],['Walk'],['rag'],False,False,3,3,1,0.0003204345703125,15,1,['Walk(rag)'],17
IsSwitchedOn_candle,"['Walk_candle', 'SwitchOn_candle']","['Walk_candle', 'SwitchOn_candle']","['Walk', 'SwitchOn']",['candle'],False,False,3,3,2,0.0006363391876220703,23,2,"['Walk(candle)', 'SwitchOn(candle)']",29
IsNear_self_microwave,['Walk_microwave'],['Walk_microwave'],['Walk'],['microwave'],False,False,20,20,1,0.0004413127899169922,15,1,['Walk(microwave)'],68
IsOn_plate_kitchentable,"['Walk_plate', 'LeftGrab_plate', 'Walk_kitchentable', 'LeftPut_plate_kitchentable']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchentable', 'RightPut_plate_kitchentable']","['Walk', 'LeftGrab', 'LeftPut']","['plate', 'kitchentable']",False,False,24,24,4,0.0013871192932128906,41,4,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchentable)', 'RightPut(plate,kitchentable)']",77
IsNear_self_wine,['Walk_wine'],['Walk_wine'],['Walk'],['wine'],False,False,3,3,1,0.00033664703369140625,15,1,['Walk(wine)'],17
IsClean_bed,"['Walk_rag', 'LeftGrab_rag', 'Walk_bed', 'Wipe_bed']","['Walk_bed', 'RightGrab_rag', 'Wipe_bed']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'bed']",False,False,35,35,4,0.002933502197265625,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(bed)', 'Wipe(bed)']",117
IsOpen_microwave,"['Walk_microwave', 'Open_microwave']","['Walk_microwave', 'Open_microwave']","['Walk', 'Open']",['microwave'],False,False,18,18,2,0.0011260509490966797,18,2,"['Walk(microwave)', 'Open(microwave)']",38
IsClean_kitchenknife,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_kitchenknife']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_kitchenknife']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['kitchenknife', 'faucet']",False,False,79,79,6,0.0039789676666259766,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(faucet)', 'Wash(kitchenknife)']",265
IsIn_plate_garbagecan,"['Walk_plate', 'LeftGrab_plate', 'Walk_garbagecan', 'LeftPutIn_plate_garbagecan']","['Walk_plate', 'RightGrab_plate', 'Walk_garbagecan', 'RightPutIn_plate_garbagecan']","['Walk', 'LeftGrab', 'LeftPutIn']","['plate', 'garbagecan']",False,False,24,24,4,0.0013725757598876953,45,4,"['Walk(plate)', 'RightGrab(plate)', 'Walk(garbagecan)', 'RightPutIn(plate,garbagecan)']",77
IsNear_self_microwave,['Walk_microwave'],['Walk_microwave'],['Walk'],['microwave'],False,False,20,20,1,0.0004591941833496094,15,1,['Walk(microwave)'],68
IsIn_plate_fridge,"['Walk_plate', 'RightGrab_plate', 'Walk_fridge', 'PlugIn_fridge', 'Open_fridge', 'RightPutIn_plate_fridge']","['Walk_plate', 'RightGrab_plate', 'Walk_fridge', 'Open_fridge', 'PutIn_plate_fridge']","['Walk', 'RightGrab', 'PlugIn', 'Open', 'RightPutIn']","['plate', 'fridge']",False,False,49,49,6,0.0033931732177734375,56,6,"['Walk(plate)', 'RightGrab(plate)', 'Walk(fridge)', 'PlugIn(fridge)', 'Open(fridge)', 'RightPutIn(plate,fridge)']",187
IsClean_tv,"['Walk_rag', 'LeftGrab_rag', 'Walk_tv', 'Wipe_tv']","['Walk_rag', 'RightGrab_rag', 'Walk_tv', 'Wipe_tv']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'tv']",False,False,39,39,4,0.0018248558044433594,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(tv)', 'Wipe(tv)']",119
IsSwitchedOn_microwave,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave']","['Walk_microwave', 'SwitchOn_microwave']","['Walk', 'PlugIn', 'SwitchOn']",['microwave'],False,False,8,8,3,0.0013196468353271484,31,3,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)']",58
IsOn_rag_bed,"['Walk_rag', 'LeftGrab_rag', 'Walk_bed', 'LeftPut_rag_bed']","['Walk_rag', 'RightGrab_rag', 'Walk_bed', 'RightPut_rag_bed']","['Walk', 'LeftGrab', 'LeftPut']","['rag', 'bed']",False,False,31,31,4,0.0016384124755859375,41,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(bed)', 'RightPut(rag,bed)']",83
IsNear_self_wine,['Walk_wine'],"['Walk_wine', 'RightGrab_wine']",['Walk'],['wine'],False,False,3,3,1,0.0003285408020019531,15,1,['Walk(wine)'],17
IsOn_apple_bed,"['Walk_apple', 'LeftGrab_apple', 'Walk_bed', 'LeftPut_apple_bed']","['Walk_apple', 'RightGrab_apple', 'Walk_bed', 'RightPut_apple_bed']","['Walk', 'LeftGrab', 'LeftPut']","['apple', 'bed']",False,False,24,24,4,0.0013680458068847656,41,4,"['Walk(apple)', 'RightGrab(apple)', 'Walk(bed)', 'RightPut(apple,bed)']",74
IsSwitchedOn_candle,"['Walk_candle', 'SwitchOn_candle']","['Walk_candle', 'SwitchOn_candle']","['Walk', 'SwitchOn']",['candle'],False,False,3,3,2,0.0006439685821533203,23,2,"['Walk(candle)', 'SwitchOn(candle)']",29
IsClean_window,"['Walk_rag', 'LeftGrab_rag', 'Walk_window', 'Wipe_window']","['Walk_rag', 'RightGrab_rag', 'Walk_window', 'Wipe_window']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'window']",False,False,37,37,4,0.0018491744995117188,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(window)', 'Wipe(window)']",135
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.0003612041473388672,0,0,[],3
IsOpen_fridge,"['Walk_fridge', 'Open_fridge']","['Walk_fridge', 'Open_fridge']","['Walk', 'Open']",['fridge'],False,False,17,17,2,0.0010759830474853516,18,2,"['Walk(fridge)', 'Open(fridge)']",35
IsIn_wine_microwave,"['Walk_wine', 'RightGrab_wine', 'Walk_microwave', 'Open_microwave', 'PlugIn_microwave', 'RightPutIn_wine_microwave']","['Walk_wine', 'RightGrab_wine', 'Walk_microwave']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn']","['wine', 'microwave']",False,False,51,51,6,0.003312349319458008,56,6,"['Walk(wine)', 'RightGrab(wine)', 'Walk(microwave)', 'Open(microwave)', 'PlugIn(microwave)', 'RightPutIn(wine,microwave)']",205
IsNear_self_cutlets,['Walk_cutlets'],['Walk_cutlets'],['Walk'],['cutlets'],False,False,3,3,1,0.0003311634063720703,15,1,['Walk(cutlets)'],17
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']",['faucet'],False,False,7,7,2,0.0008022785186767578,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",29
IsNear_self_apple,['Walk_apple'],"['Walk_apple', 'RightGrab_apple']",['Walk'],['apple'],False,False,3,3,1,0.0003266334533691406,15,1,['Walk(apple)'],17
IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge']","['Walk_fridge', 'PlugIn_fridge']","['Walk', 'PlugIn']",['fridge'],False,False,17,17,2,0.0010752677917480469,23,2,"['Walk(fridge)', 'PlugIn(fridge)']",35
IsIn_wine_fridge,"['Walk_wine', 'RightGrab_wine', 'Walk_fridge', 'Open_fridge', 'PlugIn_fridge', 'RightPutIn_wine_fridge']","['Walk_wine', 'RightGrab_wine', 'Walk_fridge']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn']","['wine', 'fridge']",False,False,49,49,6,0.0032062530517578125,56,6,"['Walk(wine)', 'RightGrab(wine)', 'Walk(fridge)', 'PlugIn(fridge)', 'Open(fridge)', 'RightPutIn(wine,fridge)']",187
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'SwitchOn']",['faucet'],False,False,7,7,2,0.0008034706115722656,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",29
IsOpen_fridge,"['Walk_fridge', 'Open_fridge']","['Walk_fridge', 'Open_fridge']","['Walk', 'Open']",['fridge'],False,False,17,17,2,0.0010733604431152344,18,2,"['Walk(fridge)', 'Open(fridge)']",35
IsNear_self_candle,['Walk_candle'],"['Walk_candle', 'RightGrab_candle']",['Walk'],['candle'],False,False,4,4,1,0.0003364086151123047,15,1,['Walk(candle)'],20
IsClean_apple,"['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['apple', 'faucet']",False,False,79,79,6,0.0038156509399414062,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(apple)', 'RightGrab(apple)', 'Walk(faucet)', 'Wash(apple)']",265
IsIn_plate_kitchencabinet,"['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_plate_kitchencabinet']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['plate', 'kitchencabinet']",False,False,46,46,5,0.0028455257415771484,48,5,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)', 'RightPutIn(plate,kitchencabinet)']",137
IsNear_self_kitchentable,['Walk_kitchentable'],['Walk_kitchentable'],['Walk'],['kitchentable'],False,False,14,14,1,0.00037026405334472656,15,1,['Walk(kitchentable)'],50
IsClean_apple,"['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['apple', 'faucet']",False,False,79,79,6,0.00449824333190918,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(apple)', 'RightGrab(apple)', 'Walk(faucet)', 'Wash(apple)']",265
IsIn_wine_microwave,"['Walk_wine', 'RightGrab_wine', 'Walk_microwave', 'Open_microwave', 'PlugIn_microwave', 'RightPutIn_wine_microwave']","['Walk_wine', 'RightGrab_wine', 'Walk_microwave']","['Walk', 'RightGrab', 'Open', 'PlugIn', 'RightPutIn']","['wine', 'microwave']",False,False,51,51,6,0.003485441207885742,56,6,"['Walk(wine)', 'RightGrab(wine)', 'Walk(microwave)', 'Open(microwave)', 'PlugIn(microwave)', 'RightPutIn(wine,microwave)']",205
IsIn_kitchenknife_garbagecan,"['Walk_kitchenknife', 'LeftGrab_kitchenknife', 'Walk_garbagecan', 'LeftPutIn_kitchenknife_garbagecan']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_garbagecan', 'RightPutIn_kitchenknife_garbagecan']","['Walk', 'LeftGrab', 'LeftPutIn']","['kitchenknife', 'garbagecan']",False,False,24,24,4,0.0014057159423828125,45,4,"['Walk(kitchenknife)', 'RightGrab(kitchenknife)', 'Walk(garbagecan)', 'RightPutIn(kitchenknife,garbagecan)']",74
IsNear_self_bed,['Walk_bed'],['Walk_bed'],['Walk'],['bed'],False,False,14,14,1,0.000377655029296875,15,1,['Walk(bed)'],50
IsPlugged_microwave,"['Walk_microwave', 'PlugIn_microwave']","['Walk_microwave', 'Open_microwave', 'PlugIn_microwave']","['Walk', 'PlugIn']",['microwave'],False,False,19,19,2,0.0011165142059326172,23,2,"['Walk(microwave)', 'PlugIn(microwave)']",38
IsClean_apple,"['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['apple', 'faucet']",False,False,79,79,6,0.004831075668334961,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(apple)', 'RightGrab(apple)', 'Walk(faucet)', 'Wash(apple)']",265
IsClean_fridge,"['Walk_rag', 'LeftGrab_rag', 'Walk_fridge', 'Wipe_fridge']","['Walk_rag', 'RightGrab_rag', 'Walk_fridge', 'Wipe_fridge']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'fridge']",False,False,39,39,4,0.0018429756164550781,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(fridge)', 'Wipe(fridge)']",119
IsOn_wine_kitchencabinet,"['Walk_wine', 'LeftGrab_wine', 'Walk_kitchencabinet', 'LeftPut_wine_kitchencabinet']","['Walk_wine', 'RightGrab_wine', 'Walk_kitchencabinet', 'RightPut_wine_kitchencabinet']","['Walk', 'LeftGrab', 'LeftPut']","['wine', 'kitchencabinet']",False,False,25,25,4,0.0014004707336425781,41,4,"['Walk(wine)', 'RightGrab(wine)', 'Walk(kitchencabinet)', 'RightPut(wine,kitchencabinet)']",92
IsPlugged_tv,"['Walk_tv', 'PlugIn_tv']","['Walk_tv', 'RightGrab_tv', 'Walk_mouse', 'RightPut_tv_mouse', 'PlugIn_tv']","['Walk', 'PlugIn']",['tv'],False,False,5,5,2,0.00069427490234375,23,2,"['Walk(tv)', 'PlugIn(tv)']",32
IsSwitchedOn_microwave,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave']","['Walk_microwave', 'SwitchOn_microwave']","['Walk', 'PlugIn', 'SwitchOn']",['microwave'],False,False,8,8,3,0.0013098716735839844,31,3,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)']",58
IsClean_apple,"['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk_apple', 'RightGrab_apple', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_apple']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['apple', 'faucet']",False,False,79,79,6,0.004477024078369141,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(apple)', 'RightGrab(apple)', 'Walk(faucet)', 'Wash(apple)']",265
IsClean_kitchentable,"['Walk_rag', 'LeftGrab_rag', 'Walk_kitchentable', 'Wipe_kitchentable']","['Walk_rag', 'RightGrab_rag', 'Walk_kitchentable', 'Wipe_kitchentable']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'kitchentable']",False,False,35,35,4,0.0017826557159423828,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(kitchentable)', 'Wipe(kitchentable)']",117
IsNear_self_cutlets,['Walk_cutlets'],"['Walk_kitchentable', 'RightGrab_rag', 'Walk_garbagecan', 'RightPutIn_rag_garbagecan']",['Walk'],['cutlets'],False,False,3,3,1,0.0003325939178466797,15,1,['Walk(cutlets)'],17
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']",['Walk_cutlets'],"['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.00035691261291503906,0,0,[],3
IsSwitchedOn_microwave,"['Walk_microwave', 'PlugIn_microwave', 'SwitchOn_microwave']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'PlugIn', 'SwitchOn']",['microwave'],False,False,8,8,3,0.0013079643249511719,31,3,"['Walk(microwave)', 'PlugIn(microwave)', 'SwitchOn(microwave)']",58
IsOpen_fridge,"['Walk_fridge', 'Open_fridge']","['Walk_microwave', 'SwitchOn_microwave']","['Walk', 'Open']",['fridge'],False,False,17,17,2,0.0016415119171142578,18,2,"['Walk(fridge)', 'Open(fridge)']",35
IsOpen_fridge,"['Walk_fridge', 'Open_fridge']","['Walk_fridge', 'Open_fridge']","['Walk', 'Open']",['fridge'],False,False,17,17,2,0.0010688304901123047,18,2,"['Walk(fridge)', 'Open(fridge)']",35
IsOn_plate_kitchentable,"['Walk_plate', 'LeftGrab_plate', 'Walk_kitchentable', 'LeftPut_plate_kitchentable']","['Walk_fridge', 'Open_fridge']","['Walk', 'LeftGrab', 'LeftPut']","['plate', 'kitchentable']",False,False,24,24,4,0.0013375282287597656,41,4,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchentable)', 'RightPut(plate,kitchentable)']",77
IsOn_apple_kitchentable,"['Walk_apple', 'LeftGrab_apple', 'Walk_kitchentable', 'LeftPut_apple_kitchentable']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchentable', 'RightPut_plate_kitchentable']","['Walk', 'LeftGrab', 'LeftPut']","['apple', 'kitchentable']",False,False,24,24,4,0.0013740062713623047,41,4,"['Walk(apple)', 'RightGrab(apple)', 'Walk(kitchentable)', 'RightPut(apple,kitchentable)']",74
IsPlugged_microwave,"['Walk_microwave', 'PlugIn_microwave']","['Walk_apple', 'RightGrab_apple', 'Walk_kitchentable', 'RightPut_apple_kitchentable']","['Walk', 'PlugIn']",['microwave'],False,False,19,19,2,0.0011129379272460938,23,2,"['Walk(microwave)', 'PlugIn(microwave)']",38
IsClean_bed,"['Walk_rag', 'LeftGrab_rag', 'Walk_bed', 'Wipe_bed']","['Walk_microwave', 'PlugIn_microwave']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'bed']",False,False,35,35,4,0.0017924308776855469,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(bed)', 'Wipe(bed)']",117
IsOpen_kitchencabinet,"['Walk_kitchencabinet', 'Open_kitchencabinet']",['Walk_bed'],"['Walk', 'Open']",['kitchencabinet'],False,False,27,27,2,0.001093149185180664,18,2,"['Walk(kitchencabinet)', 'Open(kitchencabinet)']",65
IsIn_plate_kitchencabinet,"['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet', 'Open_kitchencabinet', 'RightPutIn_plate_kitchencabinet']","['Walk_kitchencabinet', 'Open_kitchencabinet']","['Walk', 'RightGrab', 'Open', 'RightPutIn']","['plate', 'kitchencabinet']",False,False,46,46,5,0.0028884410858154297,48,5,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchencabinet)', 'Open(kitchencabinet)', 'RightPutIn(plate,kitchencabinet)']",137
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchencabinet']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.00036215782165527344,0,0,[],3
IsPlugged_fridge,"['Walk_fridge', 'PlugIn_fridge']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'PlugIn']",['fridge'],False,False,17,17,2,0.0010750293731689453,23,2,"['Walk(fridge)', 'PlugIn(fridge)']",35
IsSwitchedOn_faucet,"['Walk_faucet', 'SwitchOn_faucet']","['Walk_fridge', 'PlugIn_fridge']","['Walk', 'SwitchOn']",['faucet'],False,False,7,7,2,0.0007936954498291016,23,2,"['Walk(faucet)', 'SwitchOn(faucet)']",29
IsClean_mouse,"['Walk_rag', 'LeftGrab_rag', 'Walk_mouse', 'Wipe_mouse']","['Walk_faucet', 'SwitchOn_faucet']","['Walk', 'LeftGrab', 'Wipe']","['rag', 'mouse']",False,False,37,37,4,0.0018570423126220703,44,4,"['Walk(rag)', 'RightGrab(rag)', 'Walk(mouse)', 'Wipe(mouse)']",135
IsNear_self_plate,['Walk_plate'],"['Walk_mouse', 'RightGrab_mouse', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_mouse']",['Walk'],['plate'],False,False,4,4,1,0.00032901763916015625,15,1,['Walk(plate)'],20
IsNear_self_cutlets,['Walk_cutlets'],['Walk_plate'],['Walk'],['cutlets'],False,False,3,3,1,0.00032067298889160156,15,1,['Walk(cutlets)'],17
IsOn_plate_kitchentable,"['Walk_plate', 'LeftGrab_plate', 'Walk_kitchentable', 'LeftPut_plate_kitchentable']",['Walk_cutlets'],"['Walk', 'LeftGrab', 'LeftPut']","['plate', 'kitchentable']",False,False,24,24,4,0.0013468265533447266,41,4,"['Walk(plate)', 'RightGrab(plate)', 'Walk(kitchentable)', 'RightPut(plate,kitchentable)']",77
IsCut_cutlets,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk_plate', 'RightGrab_plate', 'Walk_kitchentable', 'RightPut_plate_kitchentable']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'cutlets']",False,True,1,1,1,0.0003609657287597656,0,0,[],3
IsClean_cutlets,"['Walk_cutlets', 'RightGrab_cutlets', 'Walk_faucet', 'SwitchOn_faucet', 'Wash_cutlets']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_cutlets', 'LeftGrab_cutlets', 'Cut_cutlets']","['Walk', 'RightGrab', 'SwitchOn', 'Wash']","['cutlets', 'faucet']",False,False,79,79,6,0.003878355026245117,67,6,"['Walk(faucet)', 'SwitchOn(faucet)', 'Walk(cutlets)', 'RightGrab(cutlets)', 'Walk(faucet)', 'Wash(cutlets)']",265
IsPlugged_mouse,"['Walk_mouse', 'PlugIn_mouse']","['Walk_cutlets', 'RightGrab_cutlets', 'Walk_sink', 'Wash_cutlets']","['Walk', 'PlugIn']",['mouse'],False,False,3,3,2,0.000675201416015625,23,2,"['Walk(mouse)', 'PlugIn(mouse)']",29
IsCut_apple,"['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_apple', 'LeftGrab_apple', 'Cut_apple']","['Walk_mouse', 'RightGrab_mouse', 'Walk_computer', 'PlugIn_mouse']","['Walk', 'RightGrab', 'LeftGrab', 'Cut']","['kitchenknife', 'apple']",False,True,1,1,1,0.000370025634765625,0,0,[],3
IsOn_wine_bed,"['Walk_wine', 'LeftGrab_wine', 'Walk_bed', 'LeftPut_wine_bed']","['Walk_kitchenknife', 'RightGrab_kitchenknife', 'Walk_apple', 'RightGrab_apple', 'Cut_apple']","['Walk', 'LeftGrab', 'LeftPut']","['wine', 'bed']",False,False,23,23,4,0.001341104507446289,41,4,"['Walk(wine)', 'RightGrab(wine)', 'Walk(bed)', 'RightPut(wine,bed)']",74
IsOpen_microwave,"['Walk_microwave', 'Open_microwave']","['Walk_wine', 'RightGrab_wine', 'Walk_bed', 'RightPut_wine_bed']","['Walk', 'Open']",['microwave'],False,False,18,18,2,0.0011417865753173828,18,2,"['Walk(microwave)', 'Open(microwave)']",38
